ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude,source_url
Mathare,2021-07-18 00:00:00,1.72,5.21,0.02,65.09,15.99,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-19 00:00:00,1.47,4.52,0.21,50.05,17.0,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-20 00:00:00,1.01,3.83,0.12,44.77,16.51,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-21 00:00:00,0.97,3.59,0.24,68.01,16.04,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-22 00:00:00,0.64,2.88,0.25,63.55,24.88,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-23 00:00:00,0.95,3.42,0.13,46.1,24.39,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-24 00:00:00,0.86,3.39,0.12,62.18,24.61,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-25 00:00:00,0.16,1.31,0.05,63.58,21.66,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-26 00:00:00,1.53,4.88,0.14,59.44,19.54,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-27 00:00:00,1.83,5.99,0.24,57.63,21.09,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-28 00:00:00,0.8,3.21,0.26,51.86,22.63,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-29 00:00:00,1.91,6.61,0.06,62.07,16.52,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-30 00:00:00,0.22,1.33,0.02,45.12,19.34,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-07-31 00:00:00,0.79,2.42,0.26,46.77,21.64,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-01 00:00:00,1.53,5.25,0.29,52.16,18.89,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-02 00:00:00,0.56,2.02,0.22,59.93,19.65,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-03 00:00:00,0.48,1.57,0.19,57.78,17.12,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-04 00:00:00,0.21,1.52,0.19,42.51,19.76,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-05 00:00:00,0.1,0.85,0.1,47.43,20.79,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-06 00:00:00,1.82,6.43,0.08,53.27,16.63,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-07 00:00:00,0.19,0.59,0.16,67.12,21.21,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-08 00:00:00,1.44,4.99,0.22,42.28,20.13,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-09 00:00:00,0.37,2.06,0.14,52.14,19.86,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-10 00:00:00,1.07,3.68,0.06,52.71,18.13,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-11 00:00:00,0.73,2.69,0.01,45.83,23.49,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-12 00:00:00,1.87,5.94,0.01,59.07,20.24,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-13 00:00:00,0.76,3.22,0.17,59.17,20.72,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-14 00:00:00,0.01,1.02,0.29,41.67,23.86,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-15 00:00:00,1.46,5.02,0.19,59.57,17.64,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-16 00:00:00,0.47,1.68,0.27,68.09,19.51,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-17 00:00:00,1.92,6.48,0.25,48.93,22.64,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-18 00:00:00,0.14,0.93,0.11,51.0,20.76,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-19 00:00:00,1.94,6.46,0.02,40.97,22.15,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-20 00:00:00,1.77,5.67,0.04,68.09,17.83,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-21 00:00:00,1.35,4.52,0.27,45.08,19.42,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-22 00:00:00,0.81,2.59,0.02,61.28,20.97,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-23 00:00:00,0.82,2.59,0.17,43.13,23.41,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-24 00:00:00,1.81,5.81,0.24,47.64,19.41,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-25 00:00:00,0.28,1.21,0.18,63.67,15.32,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-26 00:00:00,0.28,1.67,0.26,46.42,16.18,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-27 00:00:00,0.03,0.26,0.25,62.06,22.44,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-28 00:00:00,1.48,4.47,0.14,58.84,21.93,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-29 00:00:00,0.99,3.47,0.09,68.37,17.52,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-30 00:00:00,1.65,5.65,0.26,52.61,20.51,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-08-31 00:00:00,1.15,4.24,0.02,50.07,21.57,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-01 00:00:00,0.37,1.94,0.01,44.19,16.61,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-02 00:00:00,0.43,2.08,0.01,62.86,16.01,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-03 00:00:00,1.07,3.68,0.27,46.21,15.51,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-04 00:00:00,0.99,3.7,0.12,54.8,18.27,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-05 00:00:00,1.86,6.43,0.02,51.02,20.48,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-06 00:00:00,0.56,2.36,0.21,44.82,18.98,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-07 00:00:00,1.09,3.91,0.24,41.53,21.52,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-08 00:00:00,0.49,1.83,0.1,44.24,19.38,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-09 00:00:00,0.36,1.16,0.04,60.41,16.68,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-10 00:00:00,0.99,3.19,0.08,66.8,18.76,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-11 00:00:00,0.06,0.51,0.08,66.59,19.57,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-12 00:00:00,0.19,1.0,0.13,46.78,18.13,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-13 00:00:00,0.78,3.16,0.19,57.73,21.97,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-14 00:00:00,1.17,4.17,0.15,60.98,21.27,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-15 00:00:00,1.01,3.39,0.2,48.19,19.26,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-16 00:00:00,1.73,5.37,0.3,59.5,22.33,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-17 00:00:00,1.36,4.77,0.24,55.97,16.24,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-18 00:00:00,0.26,1.72,0.05,49.27,15.77,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-19 00:00:00,0.26,1.75,0.26,54.93,24.71,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-20 00:00:00,0.16,0.98,0.18,69.92,22.88,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-21 00:00:00,0.09,0.49,0.07,44.18,15.72,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-22 00:00:00,0.66,2.15,0.06,50.73,17.83,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-23 00:00:00,1.16,4.09,0.17,45.28,19.94,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-24 00:00:00,0.5,1.94,0.11,44.95,20.24,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-25 00:00:00,1.96,6.76,0.01,68.82,16.77,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-26 00:00:00,0.89,2.68,0.08,68.17,15.42,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-27 00:00:00,1.3,4.74,0.14,57.99,20.36,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-28 00:00:00,1.67,5.85,0.15,46.34,20.49,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-29 00:00:00,1.85,6.06,0.02,51.04,17.29,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-09-30 00:00:00,1.98,6.62,0.06,44.31,24.44,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-01 00:00:00,6.64,22.39,0.75,79.97,19.48,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-02 00:00:00,1.04,3.44,0.71,71.53,23.35,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-03 00:00:00,0.19,3.16,0.73,71.29,19.57,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-04 00:00:00,7.61,24.25,0.35,66.62,26.17,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-05 00:00:00,9.54,33.38,0.63,83.88,20.41,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-06 00:00:00,7.65,25.7,0.74,74.89,21.74,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-07 00:00:00,6.67,23.56,0.6,89.75,26.03,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-08 00:00:00,5.51,18.49,0.57,81.94,19.86,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-09 00:00:00,0.56,3.85,0.42,70.41,18.36,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-10 00:00:00,6.28,22.47,0.31,65.2,25.47,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-11 00:00:00,2.65,11.44,0.71,70.44,22.27,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-12 00:00:00,7.11,23.77,0.77,89.22,26.47,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-13 00:00:00,5.65,21.89,0.64,87.63,24.99,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-14 00:00:00,8.58,27.73,0.71,72.24,20.03,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-15 00:00:00,6.79,22.53,0.8,66.14,24.35,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-16 00:00:00,9.75,31.15,0.55,84.56,18.31,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-17 00:00:00,9.87,30.6,0.34,61.36,27.98,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-18 00:00:00,5.95,22.4,0.66,83.21,20.6,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-19 00:00:00,8.15,27.43,0.64,86.65,19.89,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-20 00:00:00,2.07,10.62,0.79,77.01,18.66,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-21 00:00:00,6.34,23.17,0.41,70.09,22.81,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-22 00:00:00,5.97,20.25,0.71,88.19,19.08,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-23 00:00:00,4.55,14.45,0.79,77.35,23.67,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-24 00:00:00,1.46,4.8,0.59,67.44,24.36,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-25 00:00:00,7.8,26.43,0.39,73.01,22.48,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-26 00:00:00,6.61,23.02,0.32,65.08,20.03,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-27 00:00:00,3.63,15.41,0.35,70.34,20.37,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-28 00:00:00,6.43,19.6,0.38,87.59,24.22,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-29 00:00:00,9.44,31.76,0.78,82.34,22.51,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-30 00:00:00,6.21,19.75,0.41,74.94,24.38,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-10-31 00:00:00,5.48,20.16,0.63,64.08,22.4,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-01 00:00:00,4.25,14.85,0.68,71.26,21.34,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-02 00:00:00,2.23,8.22,0.3,75.03,23.02,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-03 00:00:00,0.72,2.59,0.51,69.82,26.13,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-04 00:00:00,5.64,17.68,0.45,77.69,23.64,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-05 00:00:00,4.42,15.98,0.6,75.98,21.41,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-06 00:00:00,7.24,22.99,0.65,80.41,24.17,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-07 00:00:00,9.78,31.0,0.61,77.52,26.22,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-08 00:00:00,7.72,25.54,0.76,65.03,24.77,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-09 00:00:00,9.32,28.08,0.33,74.69,26.83,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-10 00:00:00,9.34,29.92,0.78,74.05,20.75,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-11 00:00:00,5.14,16.48,0.75,60.26,27.98,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-12 00:00:00,1.48,5.46,0.39,78.92,19.24,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-13 00:00:00,7.68,25.05,0.43,72.84,21.25,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-14 00:00:00,9.97,31.96,0.49,89.91,25.08,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-15 00:00:00,0.27,5.37,0.36,65.53,27.83,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-16 00:00:00,0.16,3.15,0.39,89.91,25.76,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-17 00:00:00,1.48,6.78,0.58,72.44,26.08,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-18 00:00:00,8.15,25.7,0.56,86.44,24.83,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-19 00:00:00,6.18,21.55,0.74,70.11,23.5,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-20 00:00:00,4.98,19.3,0.46,69.96,20.9,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-21 00:00:00,7.76,24.96,0.42,61.23,24.62,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-22 00:00:00,5.55,17.65,0.56,84.34,19.86,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-23 00:00:00,8.07,25.09,0.69,74.94,23.4,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-24 00:00:00,7.28,25.9,0.8,73.98,21.82,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-25 00:00:00,2.25,7.5,0.65,74.13,26.75,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-26 00:00:00,4.63,14.52,0.5,64.35,19.63,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-27 00:00:00,0.73,6.49,0.32,65.36,27.44,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-28 00:00:00,6.87,21.22,0.78,77.66,27.62,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-29 00:00:00,8.74,26.46,0.5,80.04,19.47,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-11-30 00:00:00,2.32,11.77,0.69,68.63,24.58,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-01 00:00:00,0.23,1.61,0.79,80.2,25.75,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-02 00:00:00,1.01,3.58,0.73,76.72,27.21,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-03 00:00:00,8.05,24.86,0.43,64.75,21.36,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-04 00:00:00,9.53,31.29,0.32,74.75,20.14,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-05 00:00:00,5.24,17.87,0.75,76.26,24.11,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-06 00:00:00,1.07,5.92,0.79,79.88,18.96,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-07 00:00:00,2.21,10.72,0.57,85.74,20.31,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-08 00:00:00,5.54,17.99,0.6,64.15,23.34,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-09 00:00:00,3.88,15.8,0.73,74.16,27.41,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-10 00:00:00,5.88,22.31,0.44,77.67,25.44,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-11 00:00:00,7.03,22.77,0.4,71.83,22.11,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-12 00:00:00,0.8,7.14,0.36,75.6,20.2,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-13 00:00:00,3.66,15.86,0.69,67.09,19.5,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-14 00:00:00,7.35,25.96,0.31,83.49,24.62,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-15 00:00:00,9.74,31.72,0.58,65.57,24.8,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-16 00:00:00,0.62,2.38,0.66,84.27,21.92,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-17 00:00:00,0.29,5.37,0.7,70.53,24.72,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-18 00:00:00,4.03,14.2,0.41,65.18,20.29,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-19 00:00:00,9.54,32.01,0.63,88.81,24.05,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-20 00:00:00,7.96,26.14,0.69,77.17,18.56,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-21 00:00:00,5.66,17.53,0.54,70.8,26.9,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-22 00:00:00,0.94,6.92,0.58,89.56,26.71,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-23 00:00:00,7.89,28.5,0.5,76.86,22.19,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-24 00:00:00,0.23,5.23,0.65,74.64,25.29,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-25 00:00:00,5.89,19.38,0.54,79.25,27.91,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-26 00:00:00,4.52,13.88,0.42,85.89,19.35,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-27 00:00:00,1.36,5.76,0.77,70.77,21.95,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-28 00:00:00,8.12,28.9,0.65,74.0,23.52,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-29 00:00:00,1.21,4.61,0.68,71.37,27.27,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-30 00:00:00,7.71,26.83,0.61,87.51,24.5,-1.2583,36.8573,https://openweathermap.org/
Mathare,2021-12-31 00:00:00,2.59,8.18,0.74,75.62,26.43,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-01 00:00:00,0.47,1.81,0.28,54.48,20.16,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-02 00:00:00,0.65,2.93,0.09,56.47,24.43,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-03 00:00:00,1.39,4.38,0.24,53.01,17.14,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-04 00:00:00,1.23,4.2,0.24,63.22,17.72,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-05 00:00:00,1.52,5.16,0.27,58.23,20.98,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-06 00:00:00,1.83,6.16,0.29,54.91,19.52,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-07 00:00:00,1.34,4.93,0.21,57.08,23.16,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-08 00:00:00,1.33,4.66,0.26,63.59,15.01,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-09 00:00:00,1.9,6.66,0.01,63.61,20.4,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-10 00:00:00,1.46,4.51,0.02,62.24,16.67,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-11 00:00:00,1.73,5.4,0.24,50.89,20.64,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-12 00:00:00,0.51,1.97,0.1,67.41,24.91,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-13 00:00:00,0.15,0.51,0.24,65.04,19.81,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-14 00:00:00,0.51,2.13,0.08,45.82,16.96,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-15 00:00:00,0.1,0.92,0.12,55.82,15.8,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-16 00:00:00,0.06,0.46,0.11,55.31,20.04,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-17 00:00:00,1.85,6.14,0.27,47.1,18.34,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-18 00:00:00,1.67,5.16,0.1,48.1,21.73,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-19 00:00:00,0.8,2.8,0.16,53.34,21.07,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-20 00:00:00,1.45,5.16,0.25,56.87,20.35,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-21 00:00:00,0.97,3.81,0.15,48.91,23.39,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-22 00:00:00,0.06,0.84,0.03,67.97,19.94,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-23 00:00:00,0.55,2.42,0.12,57.64,16.18,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-24 00:00:00,0.97,3.86,0.29,51.71,19.2,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-25 00:00:00,0.25,1.35,0.06,51.49,16.91,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-26 00:00:00,0.79,2.99,0.1,44.45,24.03,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-27 00:00:00,1.52,5.21,0.06,52.17,21.15,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-28 00:00:00,0.98,3.33,0.04,49.2,20.87,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-29 00:00:00,0.44,1.61,0.13,54.99,21.89,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-30 00:00:00,1.2,3.8,0.16,67.07,18.56,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-01-31 00:00:00,1.3,4.71,0.29,62.15,24.97,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-01 00:00:00,0.83,2.66,0.29,47.64,18.0,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-02 00:00:00,0.09,0.64,0.12,41.78,16.93,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-03 00:00:00,0.95,3.12,0.11,60.28,24.9,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-04 00:00:00,0.01,0.65,0.06,61.4,18.94,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-05 00:00:00,1.64,5.87,0.18,66.8,15.6,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-06 00:00:00,0.44,2.24,0.29,68.47,15.04,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-07 00:00:00,0.94,2.87,0.11,51.21,19.53,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-08 00:00:00,0.69,2.08,0.08,41.12,16.4,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-09 00:00:00,1.66,5.89,0.19,52.75,19.87,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-10 00:00:00,0.01,0.49,0.13,65.95,23.97,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-11 00:00:00,1.79,6.0,0.14,56.73,22.33,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-12 00:00:00,1.55,5.23,0.05,49.8,18.38,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-13 00:00:00,0.9,3.42,0.13,65.06,23.62,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-14 00:00:00,0.3,1.13,0.01,59.8,20.22,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-15 00:00:00,1.28,4.16,0.25,41.68,15.77,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-16 00:00:00,1.83,5.58,0.11,68.27,16.33,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-17 00:00:00,0.74,2.64,0.28,56.75,21.18,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-18 00:00:00,0.67,2.92,0.23,58.79,22.15,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-19 00:00:00,0.7,2.85,0.21,40.28,24.28,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-20 00:00:00,1.7,5.8,0.3,61.56,22.15,-1.2583,36.8573,https://openweathermap.org/
Mathare,2022-02-21 00:00:00,0.86,2.65,0.01,56.66,22.28,-1.2583,36.8573,https://openweathermap.org/
