ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude
Kamukunji,2020-06-10 00:00:00,1.3,4.35,0.05,48.85,18.24,-1.2833,36.85
Kamukunji,2020-06-11 00:00:00,1.16,4.01,0.25,51.23,24.87,-1.2833,36.85
Kamukunji,2020-06-12 00:00:00,0.23,1.34,0.28,55.36,24.2,-1.2833,36.85
Kamukunji,2020-06-13 00:00:00,1.9,6.35,0.1,51.96,18.54,-1.2833,36.85
Kamukunji,2020-06-14 00:00:00,1.19,4.1,0.26,42.5,21.08,-1.2833,36.85
Kamukunji,2020-06-15 00:00:00,1.41,4.41,0.05,40.76,24.33,-1.2833,36.85
Kamukunji,2020-06-16 00:00:00,0.49,2.14,0.17,69,23.24,-1.2833,36.85
Kamukunji,2020-06-17 00:00:00,1.41,4.62,0.01,67.19,23.53,-1.2833,36.85
Kamukunji,2020-06-18 00:00:00,0.04,0.3,0.12,63.45,22.39,-1.2833,36.85
Kamukunji,2020-06-19 00:00:00,0.21,0.84,0.23,46.37,16.98,-1.2833,36.85
Kamukunji,2020-06-20 00:00:00,1.52,4.64,0.09,56.82,23.21,-1.2833,36.85
Kamukunji,2020-06-21 00:00:00,1.52,4.97,0.21,59.03,18.16,-1.2833,36.85
Kamukunji,2020-06-22 00:00:00,0.62,2.54,0.12,49.03,23.14,-1.2833,36.85
Kamukunji,2020-06-23 00:00:00,1.62,4.96,0.21,61.39,19.53,-1.2833,36.85
Kamukunji,2020-06-24 00:00:00,0.22,0.8,0.06,54.37,18.42,-1.2833,36.85
Kamukunji,2020-06-25 00:00:00,1.21,4.16,0.18,46.79,19.14,-1.2833,36.85
Kamukunji,2020-06-26 00:00:00,1.73,5.2,0.14,46.2,23.14,-1.2833,36.85
Kamukunji,2020-06-27 00:00:00,1.61,5.07,0.04,55.34,23.1,-1.2833,36.85
Kamukunji,2020-06-28 00:00:00,1.76,5.93,0.12,61.86,20.54,-1.2833,36.85
Kamukunji,2020-06-29 00:00:00,0.47,1.45,0.2,44.06,23.62,-1.2833,36.85
Kamukunji,2020-06-30 00:00:00,0.18,1.2,0.23,67.76,18.54,-1.2833,36.85
Kamukunji,2020-07-01 00:00:00,0.33,1.65,0.21,48.57,19.32,-1.2833,36.85
Kamukunji,2020-07-02 00:00:00,1.61,4.84,0.05,56.69,20.15,-1.2833,36.85
Kamukunji,2020-07-03 00:00:00,1.62,5.65,0.04,46.02,22.55,-1.2833,36.85
Kamukunji,2020-07-04 00:00:00,0.38,1.21,0.03,60.67,22.21,-1.2833,36.85
Kamukunji,2020-07-05 00:00:00,0.96,3.74,0.03,68.29,19.4,-1.2833,36.85
Kamukunji,2020-07-06 00:00:00,1.81,5.75,0.04,42.84,22.52,-1.2833,36.85
Kamukunji,2020-07-07 00:00:00,1.36,4.82,0.19,45.28,18.17,-1.2833,36.85
Kamukunji,2020-07-08 00:00:00,1.27,4.57,0.09,63.57,17.96,-1.2833,36.85
Kamukunji,2020-07-09 00:00:00,0.7,3.03,0.07,48.35,16.92,-1.2833,36.85
Kamukunji,2020-07-10 00:00:00,0.4,1.78,0.23,50.05,18.79,-1.2833,36.85
Kamukunji,2020-07-11 00:00:00,0.87,2.8,0.04,55.33,17.04,-1.2833,36.85
Kamukunji,2020-07-12 00:00:00,1.53,5.32,0.15,42.46,19.71,-1.2833,36.85
Kamukunji,2020-07-13 00:00:00,0.49,1.53,0.14,50.84,20.8,-1.2833,36.85
Kamukunji,2020-07-14 00:00:00,0.62,2.34,0.17,45.36,19.08,-1.2833,36.85
Kamukunji,2020-07-15 00:00:00,1.72,5.82,0.23,43.21,20.98,-1.2833,36.85
Kamukunji,2020-07-16 00:00:00,0.29,1.61,0.15,47.68,22.04,-1.2833,36.85
Kamukunji,2020-07-17 00:00:00,0.12,0.78,0.02,61.93,17.28,-1.2833,36.85
Kamukunji,2020-07-18 00:00:00,0.46,2.14,0.07,52.86,18.71,-1.2833,36.85
Kamukunji,2020-07-19 00:00:00,1.52,5.14,0.24,68.84,22.25,-1.2833,36.85
Kamukunji,2020-07-20 00:00:00,1.22,3.71,0.29,69.49,17.26,-1.2833,36.85
Kamukunji,2020-07-21 00:00:00,0.17,1.43,0.11,50.47,18.02,-1.2833,36.85
Kamukunji,2020-07-22 00:00:00,0.03,0.47,0.27,57.01,20.32,-1.2833,36.85
Kamukunji,2020-07-23 00:00:00,0.05,1.15,0.22,57.8,20.56,-1.2833,36.85
Kamukunji,2020-07-24 00:00:00,0.25,1.15,0.24,48.8,20.87,-1.2833,36.85
Kamukunji,2020-07-25 00:00:00,1.27,4,0.12,53,15.6,-1.2833,36.85
Kamukunji,2020-07-26 00:00:00,0.97,3.02,0.24,52.56,24.44,-1.2833,36.85
Kamukunji,2020-07-27 00:00:00,1.45,5.25,0.28,62.38,16.66,-1.2833,36.85
Kamukunji,2020-07-28 00:00:00,1.52,5.14,0.14,69.06,20.53,-1.2833,36.85
Kamukunji,2020-07-29 00:00:00,0.61,2.29,0.03,63.24,15.98,-1.2833,36.85
Kamukunji,2020-07-30 00:00:00,0.62,1.89,0.21,49.33,20.34,-1.2833,36.85
Kamukunji,2020-07-31 00:00:00,0.91,3.59,0.19,42.9,20.27,-1.2833,36.85
Kamukunji,2020-08-01 00:00:00,1.05,3.7,0.25,57.97,23.22,-1.2833,36.85
Kamukunji,2020-08-02 00:00:00,0.25,1.56,0.22,63.86,16.39,-1.2833,36.85
Kamukunji,2020-08-03 00:00:00,1.62,4.91,0.1,43.23,16.62,-1.2833,36.85
Kamukunji,2020-08-04 00:00:00,1.44,5.13,0.16,43.27,21.66,-1.2833,36.85
Kamukunji,2020-08-05 00:00:00,1.09,3.33,0.21,50.37,19.37,-1.2833,36.85
Kamukunji,2020-08-06 00:00:00,1.07,4.07,0.01,56.34,17.04,-1.2833,36.85
Kamukunji,2020-08-07 00:00:00,0.99,3.04,0.04,60.48,23.9,-1.2833,36.85
Kamukunji,2020-08-08 00:00:00,0.88,2.87,0.1,49.92,22.85,-1.2833,36.85
Kamukunji,2020-08-09 00:00:00,1.66,5.44,0.07,40.41,23.94,-1.2833,36.85
Kamukunji,2020-08-10 00:00:00,0.24,0.91,0.13,65.9,20,-1.2833,36.85
Kamukunji,2020-08-11 00:00:00,0.61,2.56,0.19,51.24,17.95,-1.2833,36.85
Kamukunji,2020-08-12 00:00:00,0.77,2.98,0.1,62.42,21.8,-1.2833,36.85
Kamukunji,2020-08-13 00:00:00,1.47,4.6,0.17,68.19,24.76,-1.2833,36.85
Kamukunji,2020-08-14 00:00:00,1.53,4.76,0.15,69.84,24.48,-1.2833,36.85
Kamukunji,2020-08-15 00:00:00,0.03,0.58,0.19,60.47,15.3,-1.2833,36.85
Kamukunji,2020-08-16 00:00:00,0.1,1.22,0.25,42.63,17.93,-1.2833,36.85
Kamukunji,2020-08-17 00:00:00,1.37,4.55,0.19,48.97,18.06,-1.2833,36.85
Kamukunji,2020-08-18 00:00:00,0.43,2.14,0.23,46.78,21.44,-1.2833,36.85
Kamukunji,2020-08-19 00:00:00,1.46,4.9,0.15,44.38,16.01,-1.2833,36.85
Kamukunji,2020-08-20 00:00:00,0.93,3.69,0.02,67.54,24.19,-1.2833,36.85
Kamukunji,2020-08-21 00:00:00,0.98,3.87,0.04,48.69,19.16,-1.2833,36.85
Kamukunji,2020-08-22 00:00:00,0.83,2.78,0.17,67.37,16.42,-1.2833,36.85
Kamukunji,2020-08-23 00:00:00,1.29,4.58,0.06,49.02,21.27,-1.2833,36.85
Kamukunji,2020-08-24 00:00:00,1.28,3.86,0.3,55.47,20.28,-1.2833,36.85
Kamukunji,2020-08-25 00:00:00,1.78,5.42,0.12,56.03,16.66,-1.2833,36.85
Kamukunji,2020-08-26 00:00:00,1.89,6.21,0.26,50.47,21.94,-1.2833,36.85
Kamukunji,2020-08-27 00:00:00,0.06,0.72,0.17,61.68,17.64,-1.2833,36.85
Kamukunji,2020-08-28 00:00:00,0.43,2.06,0.1,65.74,24.73,-1.2833,36.85
Kamukunji,2020-08-29 00:00:00,1.87,6.27,0.26,63.62,20.29,-1.2833,36.85
Kamukunji,2020-08-30 00:00:00,0.15,1.42,0.2,42.09,24.12,-1.2833,36.85
Kamukunji,2020-08-31 00:00:00,1.15,4.02,0.01,48.85,16.29,-1.2833,36.85
Kamukunji,2020-09-01 00:00:00,1.6,5.68,0.25,40.4,19.44,-1.2833,36.85
Kamukunji,2020-09-02 00:00:00,1.26,3.8,0.19,57.03,21.3,-1.2833,36.85
Kamukunji,2020-09-03 00:00:00,1.22,4.63,0.09,67.51,22.49,-1.2833,36.85
Kamukunji,2020-09-04 00:00:00,1.4,4.67,0.2,58.04,22.75,-1.2833,36.85
Kamukunji,2020-09-05 00:00:00,1.25,4.21,0.28,64.53,19.8,-1.2833,36.85
Kamukunji,2020-09-06 00:00:00,0.38,2,0.08,61.93,16.71,-1.2833,36.85
Kamukunji,2020-09-07 00:00:00,0.88,2.79,0.18,68.83,16.23,-1.2833,36.85
Kamukunji,2020-09-08 00:00:00,1.34,4.87,0.27,47.12,24.57,-1.2833,36.85
Kamukunji,2020-09-09 00:00:00,1.81,6.03,0.12,67.52,18.07,-1.2833,36.85
Kamukunji,2020-09-10 00:00:00,1.01,3.52,0.29,43.24,20.5,-1.2833,36.85
Kamukunji,2020-09-11 00:00:00,1.52,4.95,0.11,61.49,15.9,-1.2833,36.85
Kamukunji,2020-09-12 00:00:00,1.37,4.31,0.25,53.93,22.51,-1.2833,36.85
Kamukunji,2020-09-13 00:00:00,0.23,1.05,0.02,62.78,18.48,-1.2833,36.85
Kamukunji,2020-09-14 00:00:00,1.03,3.59,0.28,50.62,18.71,-1.2833,36.85
Kamukunji,2020-09-15 00:00:00,1.03,3.93,0.16,46.52,23.82,-1.2833,36.85
Kamukunji,2020-09-16 00:00:00,1.85,5.95,0.14,62.74,22.56,-1.2833,36.85
Kamukunji,2020-09-17 00:00:00,1.13,3.92,0.03,55.85,15.67,-1.2833,36.85
Kamukunji,2020-09-18 00:00:00,1.69,5.32,0,59.32,17.14,-1.2833,36.85
Kamukunji,2020-09-19 00:00:00,0.79,2.83,0.28,60.88,20.85,-1.2833,36.85
Kamukunji,2020-09-20 00:00:00,0.19,1.12,0.19,66.71,24.42,-1.2833,36.85
Kamukunji,2020-09-21 00:00:00,1.38,5.03,0.25,64.62,24.59,-1.2833,36.85
Kamukunji,2020-09-22 00:00:00,0.79,2.91,0.03,42.8,24.14,-1.2833,36.85
Kamukunji,2020-09-23 00:00:00,1.2,3.59,0,55.51,18.52,-1.2833,36.85
Kamukunji,2020-09-24 00:00:00,1.79,6.03,0.27,41.34,22.57,-1.2833,36.85
Kamukunji,2020-09-25 00:00:00,0.1,0.52,0.29,42.15,21.03,-1.2833,36.85
Kamukunji,2020-09-26 00:00:00,0.22,0.76,0.23,63.5,19.76,-1.2833,36.85
Kamukunji,2020-09-27 00:00:00,1.16,3.75,0.14,62.69,15.22,-1.2833,36.85
Kamukunji,2020-09-28 00:00:00,0.7,2.86,0.17,40.7,23.36,-1.2833,36.85
Kamukunji,2020-09-29 00:00:00,0.46,1.64,0.16,45.36,15.74,-1.2833,36.85
Kamukunji,2020-09-30 00:00:00,0.09,0.84,0.16,56.56,23.06,-1.2833,36.85
Kamukunji,2020-10-01 00:00:00,3.34,11.33,0.39,88.63,23.02,-1.2833,36.85
Kamukunji,2020-10-02 00:00:00,9.58,28.92,0.78,86.52,23.87,-1.2833,36.85
Kamukunji,2020-10-03 00:00:00,2.34,11.35,0.66,80.88,22.51,-1.2833,36.85
Kamukunji,2020-10-04 00:00:00,8.33,25.67,0.71,76.46,23.53,-1.2833,36.85
Kamukunji,2020-10-05 00:00:00,2.86,11.25,0.61,63.37,27.64,-1.2833,36.85
Kamukunji,2020-10-06 00:00:00,3.27,10.32,0.48,65.48,26.65,-1.2833,36.85
Kamukunji,2020-10-07 00:00:00,5.36,17.58,0.7,61.61,20.69,-1.2833,36.85
Kamukunji,2020-10-08 00:00:00,7.37,23.04,0.43,79.2,23.02,-1.2833,36.85
Kamukunji,2020-10-09 00:00:00,5.34,18.68,0.57,88.95,27.86,-1.2833,36.85
Kamukunji,2020-10-10 00:00:00,9.15,31.1,0.56,70.99,23.54,-1.2833,36.85
Kamukunji,2020-10-11 00:00:00,5.15,17.63,0.79,69.12,20.08,-1.2833,36.85
Kamukunji,2020-10-12 00:00:00,6.81,22.65,0.36,70.4,24.39,-1.2833,36.85
Kamukunji,2020-10-13 00:00:00,8.27,29.65,0.67,68.88,26.04,-1.2833,36.85
Kamukunji,2020-10-14 00:00:00,1.69,5.54,0.71,87.1,26.67,-1.2833,36.85
Kamukunji,2020-10-15 00:00:00,3.79,12.48,0.52,80.5,22.27,-1.2833,36.85
Kamukunji,2020-10-16 00:00:00,0.64,6.25,0.47,61.29,26.95,-1.2833,36.85
Kamukunji,2020-10-17 00:00:00,1.39,7.99,0.61,62.71,26.85,-1.2833,36.85
Kamukunji,2020-10-18 00:00:00,5.09,18.21,0.4,89.74,21.44,-1.2833,36.85
Kamukunji,2020-10-19 00:00:00,9.48,29,0.7,82.68,24.05,-1.2833,36.85
Kamukunji,2020-10-20 00:00:00,6.98,25.88,0.66,65.97,24.66,-1.2833,36.85
Kamukunji,2020-10-21 00:00:00,2.77,8.8,0.57,62.47,24.59,-1.2833,36.85
Kamukunji,2020-10-22 00:00:00,0.21,1.87,0.4,87.18,20.96,-1.2833,36.85
Kamukunji,2020-10-23 00:00:00,6.95,24.26,0.4,80.63,24.1,-1.2833,36.85
Kamukunji,2020-10-24 00:00:00,4.55,15.34,0.75,74.61,26.05,-1.2833,36.85
Kamukunji,2020-10-25 00:00:00,4.22,15.29,0.34,65.34,20.55,-1.2833,36.85
Kamukunji,2020-10-26 00:00:00,1.89,9.25,0.67,74.07,27.18,-1.2833,36.85
Kamukunji,2020-10-27 00:00:00,0.54,1.8,0.77,70.7,27.29,-1.2833,36.85
Kamukunji,2020-10-28 00:00:00,3.86,12.87,0.64,63.97,21.04,-1.2833,36.85
Kamukunji,2020-10-29 00:00:00,9.71,31.65,0.33,64.76,24.96,-1.2833,36.85
Kamukunji,2020-10-30 00:00:00,1.7,7.66,0.57,88.38,27.03,-1.2833,36.85
Kamukunji,2020-10-31 00:00:00,3.26,11.52,0.49,60.85,22.78,-1.2833,36.85
Kamukunji,2020-11-01 00:00:00,3.51,14.27,0.56,70.68,25.77,-1.2833,36.85
Kamukunji,2020-11-02 00:00:00,4.05,14.42,0.54,81.25,21.91,-1.2833,36.85
Kamukunji,2020-11-03 00:00:00,1.27,4.8,0.51,80.38,21.96,-1.2833,36.85
Kamukunji,2020-11-04 00:00:00,7.79,25.83,0.49,85.66,27.46,-1.2833,36.85
Kamukunji,2020-11-05 00:00:00,2.28,10.96,0.57,87.09,25.01,-1.2833,36.85
Kamukunji,2020-11-06 00:00:00,0.1,3.5,0.4,71.58,26.47,-1.2833,36.85
Kamukunji,2020-11-07 00:00:00,2.94,8.82,0.48,82.19,25.9,-1.2833,36.85
Kamukunji,2020-11-08 00:00:00,4.09,15.72,0.37,81.39,23.74,-1.2833,36.85
Kamukunji,2020-11-09 00:00:00,4.46,15.11,0.66,74.71,20.1,-1.2833,36.85
Kamukunji,2020-11-10 00:00:00,4.77,16.17,0.49,72.36,21,-1.2833,36.85
Kamukunji,2020-11-11 00:00:00,9.27,32.6,0.48,73.56,19.73,-1.2833,36.85
Kamukunji,2020-11-12 00:00:00,9.05,27.22,0.47,80.47,22.35,-1.2833,36.85
Kamukunji,2020-11-13 00:00:00,3.87,15.46,0.45,82.37,24.72,-1.2833,36.85
Kamukunji,2020-11-14 00:00:00,1.27,4.04,0.69,79.98,26.85,-1.2833,36.85
Kamukunji,2020-11-15 00:00:00,2.84,13.38,0.33,61.23,27.48,-1.2833,36.85
Kamukunji,2020-11-16 00:00:00,5.57,17.45,0.71,71.77,20.46,-1.2833,36.85
Kamukunji,2020-11-17 00:00:00,2.9,9.3,0.41,81.96,18.53,-1.2833,36.85
Kamukunji,2020-11-18 00:00:00,4.13,14.32,0.41,79.13,19.32,-1.2833,36.85
Kamukunji,2020-11-19 00:00:00,3.8,11.5,0.46,85.01,25.63,-1.2833,36.85
Kamukunji,2020-11-20 00:00:00,5.06,16.84,0.71,89.42,26.45,-1.2833,36.85
Kamukunji,2020-11-21 00:00:00,5.58,20.33,0.57,77.97,18.13,-1.2833,36.85
Kamukunji,2020-11-22 00:00:00,4.85,16.31,0.63,65.02,24.77,-1.2833,36.85
Kamukunji,2020-11-23 00:00:00,6.52,20.15,0.54,77.92,26,-1.2833,36.85
Kamukunji,2020-11-24 00:00:00,7.98,26.59,0.79,81.68,26.94,-1.2833,36.85
Kamukunji,2020-11-25 00:00:00,7.79,26.58,0.42,75.84,21.01,-1.2833,36.85
Kamukunji,2020-11-26 00:00:00,8.46,26.28,0.39,75.54,18.81,-1.2833,36.85
Kamukunji,2020-11-27 00:00:00,6.94,21.12,0.3,88.58,25.28,-1.2833,36.85
Kamukunji,2020-11-28 00:00:00,7.6,23.75,0.53,62.11,27.82,-1.2833,36.85
Kamukunji,2020-11-29 00:00:00,3.03,10.05,0.8,84.15,18.16,-1.2833,36.85
Kamukunji,2020-11-30 00:00:00,1.99,6.82,0.54,81.62,20.6,-1.2833,36.85
Kamukunji,2020-12-01 00:00:00,6.76,23.05,0.57,79.14,23.26,-1.2833,36.85
Kamukunji,2020-12-02 00:00:00,9.05,31.75,0.4,87.89,27.61,-1.2833,36.85
Kamukunji,2020-12-03 00:00:00,7.35,26.51,0.4,61.61,26.62,-1.2833,36.85
Kamukunji,2020-12-04 00:00:00,3.68,11.51,0.7,78.24,20.66,-1.2833,36.85
Kamukunji,2020-12-05 00:00:00,5,17.86,0.46,84.72,24.91,-1.2833,36.85
Kamukunji,2020-12-06 00:00:00,1.65,5.15,0.38,60.01,25.6,-1.2833,36.85
Kamukunji,2020-12-07 00:00:00,5.93,18.54,0.34,81.63,23.54,-1.2833,36.85
Kamukunji,2020-12-08 00:00:00,6,19.27,0.32,68.13,20.87,-1.2833,36.85
Kamukunji,2020-12-09 00:00:00,4.16,13.03,0.61,73.99,19.47,-1.2833,36.85
Kamukunji,2020-12-10 00:00:00,7.16,25.23,0.62,70.53,23.63,-1.2833,36.85
Kamukunji,2020-12-11 00:00:00,4.76,19.09,0.62,60.74,20.49,-1.2833,36.85
Kamukunji,2020-12-12 00:00:00,7.31,22.04,0.43,80.77,23.28,-1.2833,36.85
Kamukunji,2020-12-13 00:00:00,9.33,28.91,0.66,89.2,23.36,-1.2833,36.85
Kamukunji,2020-12-14 00:00:00,2.39,11.39,0.42,85.3,23.95,-1.2833,36.85
Kamukunji,2020-12-15 00:00:00,6.27,19.38,0.41,71.52,21.91,-1.2833,36.85
Kamukunji,2020-12-16 00:00:00,9.4,30.59,0.52,78.13,23.13,-1.2833,36.85
Kamukunji,2020-12-17 00:00:00,9.67,33.46,0.58,79.53,27.45,-1.2833,36.85
Kamukunji,2020-12-18 00:00:00,9.66,30.15,0.54,80.59,25.54,-1.2833,36.85
Kamukunji,2020-12-19 00:00:00,9.47,29.15,0.51,70.41,18.51,-1.2833,36.85
Kamukunji,2020-12-20 00:00:00,9.7,30.96,0.7,69.99,22.54,-1.2833,36.85
Kamukunji,2020-12-21 00:00:00,9.42,29.46,0.48,74.99,21.21,-1.2833,36.85
Kamukunji,2020-12-22 00:00:00,9.53,32.39,0.61,89.74,27.43,-1.2833,36.85
Kamukunji,2020-12-23 00:00:00,9.87,31.52,0.5,84.21,26.04,-1.2833,36.85
Kamukunji,2020-12-24 00:00:00,7.63,23.45,0.68,60.66,20.14,-1.2833,36.85
Kamukunji,2020-12-25 00:00:00,8.21,26.57,0.53,70.3,18.49,-1.2833,36.85
Kamukunji,2020-12-26 00:00:00,7.29,26.74,0.5,79.25,21.49,-1.2833,36.85
Kamukunji,2020-12-27 00:00:00,0.54,6.18,0.42,75.17,21.48,-1.2833,36.85
Kamukunji,2020-12-28 00:00:00,8.67,27.26,0.45,84.37,27.89,-1.2833,36.85
Kamukunji,2020-12-29 00:00:00,2.8,8.53,0.79,80.11,20.16,-1.2833,36.85
Kamukunji,2020-12-30 00:00:00,8.55,27.3,0.75,79.5,22.36,-1.2833,36.85
Kamukunji,2020-12-31 00:00:00,8.48,27.31,0.42,74.48,25.99,-1.2833,36.85
Kamukunji,2021-01-01 00:00:00,1.64,5.9,0.21,61.71,16.07,-1.2833,36.85
Kamukunji,2021-01-02 00:00:00,0.3,1.83,0.26,59.44,17.41,-1.2833,36.85
Kamukunji,2021-01-03 00:00:00,0.15,1.17,0.04,58.5,20.07,-1.2833,36.85
Kamukunji,2021-01-04 00:00:00,1.72,5.41,0.25,60.77,17.63,-1.2833,36.85
Kamukunji,2021-01-05 00:00:00,0.84,2.86,0.18,55.19,21.13,-1.2833,36.85
Kamukunji,2021-01-06 00:00:00,1.34,4.33,0.24,41.29,23.07,-1.2833,36.85
Kamukunji,2021-01-07 00:00:00,0.92,3.33,0.09,68.05,15.06,-1.2833,36.85
Kamukunji,2021-01-08 00:00:00,0.95,3.04,0.24,49.41,16.55,-1.2833,36.85
Kamukunji,2021-01-09 00:00:00,1.29,3.94,0.26,42.98,18.41,-1.2833,36.85
Kamukunji,2021-01-10 00:00:00,1.29,3.99,0.07,69.97,21.34,-1.2833,36.85
Kamukunji,2021-01-11 00:00:00,1.57,4.8,0.18,41.19,20.45,-1.2833,36.85
Kamukunji,2021-01-12 00:00:00,1.79,6.06,0.21,42.76,18.51,-1.2833,36.85
Kamukunji,2021-01-13 00:00:00,1.73,5.69,0.14,53.99,17.56,-1.2833,36.85
Kamukunji,2021-01-14 00:00:00,1.7,5.56,0.28,66.62,24.21,-1.2833,36.85
Kamukunji,2021-01-15 00:00:00,1.42,4.43,0.12,66.17,16.31,-1.2833,36.85
Kamukunji,2021-01-16 00:00:00,0.62,2.7,0.11,48.71,19.56,-1.2833,36.85
Kamukunji,2021-01-17 00:00:00,1.45,5.12,0.01,62.46,19.79,-1.2833,36.85
Kamukunji,2021-01-18 00:00:00,0.86,3.28,0.02,47.02,18.86,-1.2833,36.85
Kamukunji,2021-01-19 00:00:00,0.27,0.84,0.19,69,21.16,-1.2833,36.85
Kamukunji,2021-01-20 00:00:00,0.24,1.42,0.02,40.88,21,-1.2833,36.85
Kamukunji,2021-01-21 00:00:00,1.05,3.23,0.18,63.9,15.43,-1.2833,36.85
Kamukunji,2021-01-22 00:00:00,0.68,2.36,0.1,62.34,16.77,-1.2833,36.85
Kamukunji,2021-01-23 00:00:00,1.22,4.02,0.11,43.32,19.91,-1.2833,36.85
Kamukunji,2021-01-24 00:00:00,1.66,5.9,0.09,42.91,21.67,-1.2833,36.85
Kamukunji,2021-01-25 00:00:00,1.78,5.61,0.16,58.11,24.89,-1.2833,36.85
Kamukunji,2021-01-26 00:00:00,0.64,2.43,0.03,58.8,21.78,-1.2833,36.85
Kamukunji,2021-01-27 00:00:00,1.15,3.96,0.1,54.55,20.42,-1.2833,36.85
Kamukunji,2021-01-28 00:00:00,0.26,1.21,0.11,64.18,22.35,-1.2833,36.85
Kamukunji,2021-01-29 00:00:00,1.03,3.39,0.1,49.25,15.74,-1.2833,36.85
Kamukunji,2021-01-30 00:00:00,0.42,1.41,0.26,59.39,19.27,-1.2833,36.85
Kamukunji,2021-01-31 00:00:00,1.3,4.09,0.1,68.51,20.48,-1.2833,36.85
Kamukunji,2021-02-01 00:00:00,0.64,2.38,0.17,60.77,15.49,-1.2833,36.85
Kamukunji,2021-02-02 00:00:00,1.71,5.64,0.01,40.66,24.35,-1.2833,36.85
Kamukunji,2021-02-03 00:00:00,0.47,1.98,0.18,50.07,18.59,-1.2833,36.85
Kamukunji,2021-02-04 00:00:00,0.69,2.13,0.23,45.64,23.84,-1.2833,36.85
Kamukunji,2021-02-05 00:00:00,0.1,1.02,0.3,40.2,24.27,-1.2833,36.85
Kamukunji,2021-02-06 00:00:00,0.45,1.59,0.16,69.25,22.61,-1.2833,36.85
Kamukunji,2021-02-07 00:00:00,0.64,2.73,0.25,55.42,23.89,-1.2833,36.85
Kamukunji,2021-02-08 00:00:00,0.59,1.79,0.15,49.61,23.72,-1.2833,36.85
Kamukunji,2021-02-09 00:00:00,0.38,1.28,0.2,43.73,24.66,-1.2833,36.85
Kamukunji,2021-02-10 00:00:00,0.5,2.36,0.25,49.28,24.54,-1.2833,36.85
Kamukunji,2021-02-11 00:00:00,0.8,2.57,0.21,65.07,23.27,-1.2833,36.85
Kamukunji,2021-02-12 00:00:00,1.53,4.98,0.22,52.06,16.17,-1.2833,36.85
Kamukunji,2021-02-13 00:00:00,1.55,4.74,0.15,53.61,23.25,-1.2833,36.85
Kamukunji,2021-02-14 00:00:00,0.3,1,0.13,64.35,21.4,-1.2833,36.85
Kamukunji,2021-02-15 00:00:00,0.2,1.46,0.06,56.49,18.09,-1.2833,36.85
Kamukunji,2021-02-16 00:00:00,0.91,3.57,0.04,63.17,19.86,-1.2833,36.85
Kamukunji,2021-02-17 00:00:00,0.16,1.42,0.03,51.94,16.57,-1.2833,36.85
Kamukunji,2021-02-18 00:00:00,1.49,4.84,0.22,61.62,24.18,-1.2833,36.85
Kamukunji,2021-02-19 00:00:00,1.75,5.8,0.05,64.16,24.19,-1.2833,36.85
Kamukunji,2021-02-20 00:00:00,0.29,1.41,0.14,41.31,17.61,-1.2833,36.85
Kamukunji,2021-02-21 00:00:00,0.64,2.69,0.22,49.68,19.29,-1.2833,36.85
Kamukunji,2021-02-22 00:00:00,0.24,1.37,0.24,45.44,19.39,-1.2833,36.85
Kamukunji,2021-02-23 00:00:00,0.3,1.02,0.1,57.66,16.27,-1.2833,36.85
Kamukunji,2021-02-24 00:00:00,1.91,6.06,0.15,44.45,22.27,-1.2833,36.85
Kamukunji,2021-02-25 00:00:00,1.94,6.4,0.21,50.26,21.3,-1.2833,36.85
Kamukunji,2021-02-26 00:00:00,1.46,4.45,0.17,47.13,15.84,-1.2833,36.85
Kamukunji,2021-02-27 00:00:00,1.38,4.48,0.2,52.43,18.96,-1.2833,36.85
Kamukunji,2021-02-28 00:00:00,0.31,1.65,0.1,66.02,18.33,-1.2833,36.85
Kamukunji,2021-03-01 00:00:00,5.75,19.81,0.63,87.28,18.14,-1.2833,36.85
Kamukunji,2021-03-02 00:00:00,9.01,31.04,0.55,86.34,19.21,-1.2833,36.85
Kamukunji,2021-03-03 00:00:00,7.79,26.69,0.62,81.37,26.13,-1.2833,36.85
Kamukunji,2021-03-04 00:00:00,0.4,5.89,0.44,63.59,25.96,-1.2833,36.85
Kamukunji,2021-03-05 00:00:00,3.38,14,0.71,76.46,25.16,-1.2833,36.85
Kamukunji,2021-03-06 00:00:00,2.23,7.1,0.45,81.97,19.21,-1.2833,36.85
Kamukunji,2021-03-07 00:00:00,2.2,6.81,0.75,80.16,18.14,-1.2833,36.85
Kamukunji,2021-03-08 00:00:00,4.81,16.72,0.72,83.92,24.4,-1.2833,36.85
Kamukunji,2021-03-09 00:00:00,0.47,1.85,0.34,65.06,27.9,-1.2833,36.85
Kamukunji,2021-03-10 00:00:00,2.99,10.84,0.49,61.02,26.13,-1.2833,36.85
Kamukunji,2021-03-11 00:00:00,8.19,24.69,0.45,77.32,24.32,-1.2833,36.85
Kamukunji,2021-03-12 00:00:00,6.23,23.42,0.45,86.32,26.95,-1.2833,36.85
Kamukunji,2021-03-13 00:00:00,6.98,25.31,0.57,62.55,26.79,-1.2833,36.85
Kamukunji,2021-03-14 00:00:00,1.34,5.94,0.53,70.14,23.61,-1.2833,36.85
Kamukunji,2021-03-15 00:00:00,6.79,22.51,0.73,63.37,24.79,-1.2833,36.85
